"pitch_type","game_date","release_speed","release_pos_x","release_pos_z","player_name","batter","pitcher","events","description","spin_dir","spin_rate_deprecated","break_angle_deprecated","break_length_deprecated","zone","des","game_type","stand","p_throws","home_team","away_team","type","hit_location","bb_type","balls","strikes","game_year","pfx_x","pfx_z","plate_x","plate_z","on_3b","on_2b","on_1b","outs_when_up","inning","inning_topbot","hc_x","hc_y","tfs_deprecated","tfs_zulu_deprecated","umpire","sv_id","vx0","vy0","vz0","ax","ay","az","sz_top","sz_bot","hit_distance_sc","launch_speed","launch_angle","effective_speed","release_spin_rate","release_extension","game_pk","fielder_2","fielder_3","fielder_4","fielder_5","fielder_6","fielder_7","fielder_8","fielder_9","release_pos_y","estimated_ba_using_speedangle","estimated_woba_using_speedangle","woba_value","woba_denom","babip_value","iso_value","launch_speed_angle","at_bat_number","pitch_number","pitch_name","home_score","away_score","bat_score","fld_score","post_away_score","post_home_score","post_bat_score","post_fld_score","if_fielding_alignment","of_fielding_alignment","spin_axis","delta_home_win_exp","delta_run_exp","bat_speed","swing_length","estimated_slg_using_speedangle","delta_pitcher_run_exp","hyper_speed","home_score_diff","bat_score_diff","home_win_exp","bat_win_exp","age_pit_legacy","age_bat_legacy","age_pit","age_bat","n_thruorder_pitcher","n_priorpa_thisgame_player_at_bat","pitcher_days_since_prev_game","batter_days_since_prev_game","pitcher_days_until_next_game","batter_days_until_next_game","api_break_z_with_gravity","api_break_x_arm","api_break_x_batter_in","arm_angle"
"FC","2024-09-26","93.1","-1.02","5.99","Judge, Aaron",592450,669203,,"foul",,,,,5,"Aaron Judge walks.","R","R","R","NYY","BAL","S",,,2,0,2024,"0.52","0.51","0.15","2.55",,,,0,4,"Bot",,,,,,,1.895653038073987,-135.72262497758382,-4.271184291893429,6.035371209830781,27.678423421938003,-25.1208853868565,"4.03","1.82",195,"75.2",20,"94.2",2892,"6.7",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.84",,,,,,,,25,3,"Cutter",1,0,1,0,0,1,1,0,"Standard","Standard",163,"0","-0.058","82.2","7.7",,"0.058","88.0",1,1,"0.69","0.69",29,32,30,32,2,1,6,1,5,2,"2.09","-0.52","-0.52","40.7"
"SI","2024-09-26","96.1","-1.02","5.96","Judge, Aaron",592450,669203,,"ball",,,,,13,"Aaron Judge walks.","R","R","R","NYY","BAL","B",,,1,0,2024,"-1.07","0.94","-1.56","2.42",,,,0,4,"Bot",,,,,,,1.0128735210493862,-139.97746953545936,-5.985800279082547,-14.369022576333982,31.04492262538336,-18.652726163948866,"3.88","1.75",,,,"96.7",2528,"6.5",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.99",,,,,,,,25,2,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",199,"0","0.062",,,,"-0.062",,1,1,"0.69","0.69",29,32,30,32,2,1,6,1,5,2,"1.52","1.07","1.07","39.2"
"ST","2024-09-26","84.1","-0.98","5.98","Judge, Aaron",592450,669203,,"ball",,,,,14,"Aaron Judge walks.","R","R","R","NYY","BAL","B",,,0,0,2024,"1.22","0.14","1.64","1.01",,,,0,4,"Bot",,,,,,,3.67621132040878,-122.44592197435028,-5.422628940274212,11.48976702353779,24.67878657274364,-29.86587561854356,"3.86","1.7",,,,"84.4",2993,"6.5",745691,543510,656811,676059,602104,683002,681297,656775,623993,"54.02",,,,,,,,25,1,"Sweeper",1,0,1,0,0,1,1,0,"Standard","Standard",50,"0","0.034",,,,"-0.034",,1,1,"0.69","0.69",29,32,30,32,2,1,6,1,5,2,"3.08","-1.22","-1.22","40.8"
"FF","2024-09-26","96.2","-0.71","6.55","Judge, Aaron",592450,641329,"home_run","hit_into_play",,,,,5,"Aaron Judge homers (58) on a fly ball to left center field.   Juan Soto scores.","R","R","R","NYY","BAL","X",,"fly_ball",1,0,2024,"-0.03","1.46","0.13","2.97",,,665742,1,7,"Bot",69.45,49.73,,,,,2.311965627174844,-140.0208882296614,-7.27834907791005,-0.9377567547142448,31.723272221122954,-11.530511564209363,"4.03","1.82",394,"110.9",42,"97",2165,"6.7",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.78",0.557,1.17,"2",1,0,3,6,54,2,"4-Seam Fastball",7,0,7,0,0,9,9,0,"Standard","Standard",197,"0.002","1.649","80.5","8.4",2.249,"-1.649","110.9",7,7,"0.997","0.997",29,32,30,32,1,3,5,1,,2,"1","0.03","0.03","59.6"
"CH","2024-09-26","83.9","-0.59","6.64","Judge, Aaron",592450,641329,,"ball",,,,,14,"Aaron Judge homers (58) on a fly ball to left center field.   Juan Soto scores.","R","R","R","NYY","BAL","B",,,0,0,2024,"-1.16","1.01","0.89","1.81",,,665742,1,7,"Bot",,,,,,,5.719739854780175,-122.01705276867419,-6.8493592308172495,-12.651624671291994,22.45232259958787,-20.895865198098093,"3.82","1.74",,,,"84.4",1927,"6.5",745691,543510,656811,676059,602104,683002,681297,656775,623993,"54.01",,,,,,,,54,1,"Changeup",7,0,7,0,0,7,7,0,"Standard","Standard",217,"0","0.043",,,,"-0.043",,7,7,"0.997","0.997",29,32,30,32,1,3,5,1,,2,"2.21","1.16","1.16","61.5"
"SI","2024-09-26","95.4","-2.34","5.37","Judge, Aaron",592450,666974,"walk","ball",,,,,13,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","R","R","R","NYY","BAL","B",,,3,1,2024,"-1.56","-0.08","-0.03","1.11",,650402,665742,1,6,"Bot",,,,,,,9.63574787038422,-138.60158433554767,-5.382505680941729,-22.271972184713643,31.32459920996807,-32.16412346082326,"3.9","1.82",,,,"95.8",2178,"6.6",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.9",,0.689131,"0.7",1,0,0,,42,5,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",258,"0.05","0.391",,,,"-0.391",,1,1,"0.778","0.778",30,32,30,32,1,2,2,1,2,2,"2.6","1.56","1.56","18.4"
"SL","2024-09-26","88.5","-2.44","5.4","Judge, Aaron",592450,666974,,"ball",,,,,14,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","R","R","R","NYY","BAL","B",,,2,1,2024,"0.18","-0.22","1.78","1.46",,650402,665742,1,6,"Bot",,,,,,,9.872380386293552,-128.44749232541417,-2.9868916940781762,-0.26622238046145064,29.686514366894908,-34.10376949896405,"3.77","1.69",,,,"87.6",2495,"6.1",745691,543510,656811,676059,602104,683002,681297,656775,623993,"54.37",,,,,,,,42,4,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",22,"0","0.202",,,,"-0.202",,1,1,"0.778","0.778",30,32,30,32,1,2,2,1,2,2,"3.17","-0.18","-0.18","14.3"
"SL","2024-09-26","87.5","-2.62","5.29","Judge, Aaron",592450,666974,,"ball",,,,,14,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","R","R","R","NYY","BAL","B",,,1,1,2024,"0.65","-0.3","1.27","0.84",,650402,665742,1,6,"Bot",,,,,,,7.982556988731336,-127.02966309848533,-3.8399153878056063,4.994726270630765,30.515833588024915,-34.648194453249616,"3.9","1.77",,,,"86.3",2504,"6.1",745691,543510,656811,676059,602104,683002,681297,656775,623993,"54.43",,,,,,,,42,3,"Slider",1,0,1,0,0,1,1,0,"Standard","Standard",35,"0","0.082",,,,"-0.082",,1,1,"0.778","0.778",30,32,30,32,1,2,2,1,2,2,"3.33","-0.65","-0.65","11.5"
"FC","2024-09-26","94.1","-0.98","6.03","Judge, Aaron",592450,669203,"strikeout","swinging_strike",,,,,6,"Aaron Judge strikes out swinging.","R","R","R","NYY","BAL","S",2,,3,2,2024,"0.54","0.42","0.43","3.3",,,,2,1,"Bot",,,,,,,2.4515750464059467,-137.10487628280626,-2.303771517753421,6.2948426339780434,31.200180671171793,-26.57966291798268,"4.03","1.82",,,,"94.2",2936,"6.3",745691,543510,656811,676059,602104,683002,681297,656775,623993,"54.17",,0,"0",1,0,0,,6,6,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",144,"-0.01","-0.125","79.8","7.5",,"0.125",,0,0,"0.51","0.51",29,32,30,32,1,0,6,1,5,2,"2.15","-0.54","-0.54","42.8"
"ST","2024-09-26","85.4","-1.02","5.98","Judge, Aaron",592450,669203,,"swinging_strike",,,,,9,"Aaron Judge strikes out swinging.","R","R","R","NYY","BAL","S",,,3,1,2024,"1.43","-0.05","0.44","2",,,,2,1,"Bot",,,,,,,0.5532867184158762,-124.39544790272635,-2.993933905477558,14.700892185006728,26.55330289656982,-32.2312272341832,"4.03","1.82",,,,"85.7",3141,"6.6",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.93",,,,,,,,6,5,"Sweeper",0,0,0,0,0,0,0,0,"Standard","Standard",54,"0","-0.034","79.7","9.2",,"0.034",,0,0,"0.51","0.51",29,32,30,32,1,0,6,1,5,2,"3.18","-1.43","-1.43","39.8"
"CH","2024-09-26","91.1","-2.31","5.73","Judge, Aaron",592450,666974,,"swinging_strike",,,,,7,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","R","R","R","NYY","BAL","S",,,1,0,2024,"-1.46","-0.08","-0.7","2.17",,650402,665742,1,6,"Bot",,,,,,,7.143029496406902,-132.46039686366325,-2.792413291621307,-18.727899898614037,31.47195602453193,-32.681564192169965,"4.03","1.82",,,,"90.3",1779,"6.1",745691,543510,656811,676059,602104,683002,681297,656775,623993,"54.4",,,,,,,,42,2,"Changeup",1,0,1,0,0,1,1,0,"Standard","Standard",265,"0","-0.105","79.3","9.0",,"0.105",,1,1,"0.778","0.778",30,32,30,32,1,2,2,1,2,2,"2.86","1.46","1.46","25.5"
"SI","2024-09-26","98.2","-1.01","5.99","Judge, Aaron",592450,669203,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","BAL","B",,,2,1,2024,"-0.75","0.93","0","1.41",,,,2,1,"Bot",,,,,,,4.512304992072753,-142.85210222812032,-9.165140614802363,-11.36126785855493,31.20882927555429,-17.61234726183598,"3.88","1.73",,,,"99",2616,"6.6",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.87",,,,,,,,6,4,"Sinker",0,0,0,0,0,0,0,0,"Standard","Standard",200,"0","0.043",,,,"-0.043",,0,0,"0.51","0.51",29,32,30,32,1,0,6,1,5,2,"1.43","0.75","0.75","40.4"
"SI","2024-09-26","96","-2.35","5.39","Judge, Aaron",592450,666974,,"ball",,,,,14,"Aaron Judge walks.   Gleyber Torres to 3rd.    Juan Soto to 2nd.","R","R","R","NYY","BAL","B",,,0,0,2024,"-1.51","0.02","1.63","1.43",,650402,665742,1,6,"Bot",,,,,,,13.858240589369029,-139.1017456454018,-4.861822667351078,-22.79350125629266,32.06631006706096,-30.866432963600808,"3.75","1.69",,,,"95.3",2228,"6.2",745691,543510,656811,676059,602104,683002,681297,656775,623993,"54.33",,,,,,,,42,1,"Sinker",1,0,1,0,0,1,1,0,"Standard","Standard",257,"0","0.058",,,,"-0.058",,1,1,"0.778","0.778",30,32,30,32,1,2,2,1,2,2,"2.48","1.51","1.51","13.9"
"FC","2024-09-26","94.1","-0.98","6.04","Judge, Aaron",592450,669203,,"foul",,,,,5,"Aaron Judge strikes out swinging.","R","R","R","NYY","BAL","S",,,2,0,2024,"0.39","0.63","0.22","2.57",,,,2,1,"Bot",,,,,,,2.2731424250373573,-137.07737925637272,-4.729286596403782,4.404735304202057,29.592493276384875,-23.418846908747987,"4.03","1.82",225,"77.3",24,"94.7",2877,"6.5",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.99",,,,,,,,6,3,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",169,"0","-0.023","82.1","8.3",,"0.023","88.0",0,0,"0.51","0.51",29,32,30,32,1,0,6,1,5,2,"1.93","-0.39","-0.39","42.4"
"FC","2024-09-26","94.1","-1.03","5.94","Judge, Aaron",592450,669203,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","BAL","B",,,1,0,2024,"0.35","0.56","1.64","0.63",,,,2,1,"Bot",,,,,,,6.162722555716432,-136.81525736281586,-9.382652983316753,3.100482625738527,28.687445475876682,-23.34210398671834,"3.83","1.7",,,,"94.7",2899,"6.6",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.92",,,,,,,,6,2,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",175,"0","0.026",,,,"-0.026",,0,0,"0.51","0.51",29,32,30,32,1,0,6,1,5,2,"2.01","-0.35","-0.35","39.9"
"FC","2024-09-26","94.7","-1.06","6","Judge, Aaron",592450,669203,,"ball",,,,,14,"Aaron Judge strikes out swinging.","R","R","R","NYY","BAL","B",,,0,0,2024,"0.24","0.64","0.65","1.28",,,,2,1,"Bot",,,,,,,3.966761260793754,-137.83311028315998,-8.143492940920334,2.1883652603245873,29.01968394795849,-22.478991172095316,"3.93","1.78",,,,"95.4",2976,"6.6",745691,543510,656811,676059,602104,683002,681297,656775,623993,"53.92",,,,,,,,6,1,"Cutter",0,0,0,0,0,0,0,0,"Standard","Standard",182,"0","0.015",,,,"-0.015",,0,0,"0.51","0.51",29,32,30,32,1,0,6,1,5,2,"1.89","-0.24","-0.24","40.3"
"SI","2024-09-25","92","-2.31","5.83","Judge, Aaron",592450,621107,"single","hit_into_play",,,,,6,"Aaron Judge singles on a sharp line drive to center fielder Cedric Mullins.","R","R","R","NYY","BAL","X",8,"line_drive",3,2,2024,"-1.04","0.55","0.33","2.85",,,,2,5,"Bot",110,87,,,,,9.027925817373728,-133.7351896124859,-2.948406844780028,-14.345222943731,27.866188734434115,-25.08155804780982,"4.03","1.83",165,"113.3",7,"92.9",1992,"6.8",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.68",0.777,0.757,"0.9",1,1,0,5,49,7,"Sinker",3,8,3,8,8,3,3,8,"Standard","Standard",231,"0.007","0.102","76.9","7.8",0.951,"-0.102","113.3",-5,-5,"0.046","0.046",30,32,30,32,3,2,6,1,7,1,"2.14","1.04","1.04","29.0"
"FC","2024-09-25","89.6","-2.21","5.67","Judge, Aaron",592450,621107,,"ball",,,,,14,"Aaron Judge singles on a sharp line drive to center fielder Cedric Mullins.","R","R","R","NYY","BAL","B",,,2,2,2024,"-0.08","0.73","0.81","1.23",,,,2,5,"Bot",,,,,,,7.694620330180559,-130.25549920613145,-6.6291613600458525,-2.349184785442744,24.36490370417514,-22.69425984795216,"4.03","1.8",,,,"90.8",2047,"6.8",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.66",,,,,,,,49,6,"Cutter",3,8,3,8,8,3,3,8,"Standard","Standard",228,"0","0.041",,,,"-0.041",,-5,-5,"0.046","0.046",30,32,30,32,3,2,6,1,7,1,"2.09","0.08","0.08","26.1"
"FC","2024-09-25","90.5","-2.12","5.94","Judge, Aaron",592450,621107,,"foul",,,,,4,"Aaron Judge singles on a sharp line drive to center fielder Cedric Mullins.","R","R","R","NYY","BAL","S",,,2,2,2024,"0.17","0.74","-0.35","2.91",,,,2,5,"Bot",,,,,,,4.086928814965956,-131.9354177992093,-3.345786156579975,1.247271005892782,23.571529231264066,-23.037403725994952,"4.03","1.83",194,"78.9",60,"92",2124,"6.7",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.77",,,,,,,,49,5,"Cutter",3,8,3,8,8,3,3,8,"Standard","Standard",213,"0","0","74.3","7.9",,"0","88.0",-5,-5,"0.046","0.046",30,32,30,32,3,2,6,1,7,1,"2","-0.17","-0.17","29.5"
"CH","2024-09-25","88.5","-2.16","5.93","Judge, Aaron",592450,621107,,"ball",,,,,14,"Aaron Judge singles on a sharp line drive to center fielder Cedric Mullins.","R","R","R","NYY","BAL","B",,,1,2,2024,"-1.18","0.51","0.85","1.58",,,,2,5,"Bot",,,,,,,9.906694198156814,-128.41585562707948,-5.6339283377810006,-15.105310328434982,26.010339926366076,-25.482745783588246,"4.03","1.8",,,,"89.3",1640,"6.9",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.61",,,,,,,,49,4,"Changeup",3,8,3,8,8,3,3,8,"Standard","Standard",245,"0","0.015",,,,"-0.015",,-5,-5,"0.046","0.046",30,32,30,32,3,2,6,1,7,1,"2.41","1.18","1.18","30.4"
"ST","2024-09-25","82","-2.28","5.86","Judge, Aaron",592450,621107,,"ball",,,,,14,"Aaron Judge singles on a sharp line drive to center fielder Cedric Mullins.","R","R","R","NYY","BAL","B",,,0,2,2024,"0.86","0.51","1.3","1.67",,,,2,5,"Bot",,,,,,,6.494725837366038,-119.3284954416783,-3.939935933332711,6.9671549184399835,22.619609550190184,-26.736093453901567,"4.03","1.8",,,,"82.9",2312,"6.9",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.64",,,,,,,,49,3,"Sweeper",3,8,3,8,8,3,3,8,"Standard","Standard",68,"0","0.009",,,,"-0.009",,-5,-5,"0.046","0.046",30,32,30,32,3,2,6,1,7,1,"2.87","-0.86","-0.86","27.2"
"CU","2024-09-25","81.1","-2.32","5.95","Judge, Aaron",592450,621107,,"swinging_strike",,,,,14,"Aaron Judge singles on a sharp line drive to center fielder Cedric Mullins.","R","R","R","NYY","BAL","S",,,0,1,2024,"1.16","-0.29","0.51","1.07",,,,2,5,"Bot",,,,,,,4.126407438350788,-118.06112217255587,-3.7385457927143433,10.070484462812905,22.54995465381637,-34.41040991034738,"4.03","1.83",,,,"81.7",2490,"6.7",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.82",,,,,,,,49,2,"Curveball",3,8,3,8,8,3,3,8,"Standard","Standard",65,"0","-0.022","41.9","8.4",,"0.022",,-5,-5,"0.046","0.046",30,32,30,32,3,2,6,1,7,1,"3.76","-1.16","-1.16","27.3"
"CU","2024-09-25","79.5","-2.38","5.97","Judge, Aaron",592450,621107,,"foul",,,,,4,"Aaron Judge singles on a sharp line drive to center fielder Cedric Mullins.","R","R","R","NYY","BAL","S",,,0,0,2024,"1.06","-0.18","-0.75","3.06",,,,2,5,"Bot",,,,,,,1.5928532677830303,-115.8070139861749,0.7189684312432139,9.245847841284057,21.537386073151904,-34.15246608473415,"4.03","1.83",370,"110.7",28,"80.2",2289,"6.7",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.8",,,,,,,,49,1,"Curveball",3,8,3,8,8,3,3,8,"Standard","Standard",73,"0","-0.016","85.8","8.3",,"0.016","110.7",-5,-5,"0.046","0.046",30,32,30,32,3,2,6,1,7,1,"3.78","-1.06","-1.06","28.6"
"SI","2024-09-25","93.6","-2.27","5.79","Judge, Aaron",592450,621107,"field_out","hit_into_play",,,,,8,"Aaron Judge grounds out sharply, second baseman Jordan Westburg to first baseman Ryan Mountcastle.","R","R","R","NYY","BAL","X",4,"ground_ball",0,0,2024,"-1.35","0.3","-0.06","2.21",,,,1,3,"Bot",136.3,148.44,,,,,8.725740677940811,-136.04231635428022,-4.196843156314314,-18.62660116296689,28.285690665657516,-27.692983881661625,"4.03","1.83",99,"115.3",4,"94.5",2072,"6.7",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.76",0.697,0.663,"0",1,0,0,5,27,1,"Sinker",1,3,1,3,3,1,1,3,"Standard","Standard",231,"-0.018","-0.162","81.0","8.0",0.813,"0.162","115.3",-2,-2,"0.291","0.291",30,32,30,32,2,1,6,1,7,1,"2.29","1.35","1.35","26.4"
"ST","2024-09-25","84","-4.18","5.86","Judge, Aaron",592450,621199,"home_run","hit_into_play",,,,,7,"Aaron Judge homers (57) on a fly ball to center field.   Gleyber Torres scores.    Juan Soto scores.","R","R","R","NYY","BAL","X",,"fly_ball",3,2,2024,"1.16","0.32","-0.52","2.44",650402,,665742,1,9,"Bot",84.99,37.24,,,,,6.223641465607919,-122.21222243104313,-2.152352259088762,10.31641084414411,24.499344921962578,-28.763738384509224,"4.03","1.83",412,"112.7",33,"84.5",2596,"6.6",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.87",0.96,1.989,"2",1,0,3,6,84,7,"Sweeper",4,9,4,9,9,7,7,9,"Standard","Standard",74,"0.027","2.077","77.1","8.2",3.858,"-2.077","112.7",-5,-5,"0.016","0.016",33,32,33,32,1,4,4,1,1,1,"2.92","-1.16","-1.16","40.9"
"ST","2024-09-25","83.4","-4.35","5.8","Judge, Aaron",592450,621199,,"foul",,,,,6,"Aaron Judge homers (57) on a fly ball to center field.   Gleyber Torres scores.    Juan Soto scores.","R","R","R","NYY","BAL","S",,,3,2,2024,"1.45","0.52","0.6","2.67",650402,,665742,1,9,"Bot",,,,,,,8.54263346309836,-121.11053820510467,-1.7174022003161853,12.39303879785085,25.38665207179039,-26.904784751437724,"4.03","1.83",204,"80.1",63,"83.4",2518,"6.6",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.92",,,,,,,,84,6,"Sweeper",4,9,4,9,9,4,4,9,"Standard","Standard",70,"0","0","76.2","8.3",,"0","88.0",-5,-5,"0.016","0.016",33,32,33,32,1,4,4,1,1,1,"2.79","-1.45","-1.45","40.8"
"SI","2024-09-25","92.8","-4.14","5.59","Judge, Aaron",592450,621199,,"ball",,,,,14,"Aaron Judge homers (57) on a fly ball to center field.   Gleyber Torres scores.    Juan Soto scores.","R","R","R","NYY","BAL","B",,,2,2,2024,"-1.63","0.08","0.92","2.32",650402,,665742,1,9,"Bot",,,,,,,16.565600480589172,-134.11607643228433,-2.69120269149416,-23.27666647839674,29.610662767547065,-30.726737825250392,"3.9","1.82",,,,"93",2049,"6.8",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.65",,,,,,,,84,5,"Sinker",4,9,4,9,9,4,4,9,"Standard","Standard",240,"0","0.138",,,,"-0.138",,-5,-5,"0.016","0.016",33,32,33,32,1,4,4,1,1,1,"2.6","1.63","1.63","32.6"
"FC","2024-09-25","91","-4.07","5.69","Judge, Aaron",592450,621199,,"ball",,,,,14,"Aaron Judge homers (57) on a fly ball to center field.   Gleyber Torres scores.    Juan Soto scores.","R","R","R","NYY","BAL","B",,,1,2,2024,"0.09","0.48","1.76","2.49",650402,,665742,1,9,"Bot",,,,,,,14.462940649376534,-131.79779854567087,-3.1352485383976947,-1.914178185608141,26.525714304694716,-26.049797609301912,"3.98","1.77",,,,"91.3",2110,"6.6",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.91",,,,,,,,84,4,"Cutter",4,9,4,9,9,4,4,9,"Standard","Standard",208,"0","0.039",,,,"-0.039",,-5,-5,"0.016","0.016",33,32,33,32,1,4,4,1,1,1,"2.29","-0.09","-0.09","36.4"
"ST","2024-09-25","82.9","-4.13","5.8","Judge, Aaron",592450,621199,,"foul",,,,,6,"Aaron Judge homers (57) on a fly ball to center field.   Gleyber Torres scores.    Juan Soto scores.","R","R","R","NYY","BAL","S",,,1,1,2024,"1.34","0.38","0.83","2.71",650402,,665742,1,9,"Bot",,,,,,,8.710839679325334,-120.4652338125853,-1.2681800364447593,11.115583225814964,25.64183610099039,-28.419875183684244,"4.03","1.83",110,"64.6",14,"82.7",2658,"6.4",745690,543510,663624,676059,602104,683002,681297,656775,623993,"54.06",,,,,,,,84,3,"Sweeper",4,9,4,9,9,4,4,9,"Standard","Standard",69,"0","-0.127","72.5","8.5",,"0.127","88.0",-5,-5,"0.016","0.016",33,32,33,32,1,4,4,1,1,1,"2.97","-1.34","-1.34","38.3"
"ST","2024-09-25","83.4","-4.19","5.71","Judge, Aaron",592450,621199,,"swinging_strike",,,,,8,"Aaron Judge homers (57) on a fly ball to center field.   Gleyber Torres scores.    Juan Soto scores.","R","R","R","NYY","BAL","S",,,1,0,2024,"0.83","0.38","-0.1","2.52",650402,,665742,1,9,"Bot",,,,,,,7.800639297443191,-121.3189972785706,-1.6058243182209315,6.61109156587062,24.588858559733893,-28.334848544586304,"4.03","1.83",,,,"83.6",2483,"6.5",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.97",,,,,,,,84,2,"Sweeper",4,9,4,9,9,4,4,9,"Standard","Standard",77,"0","-0.111","78.7","9.3",,"0.111",,-5,-5,"0.016","0.016",33,32,33,32,1,4,4,1,1,1,"2.91","-0.83","-0.83","35.6"
"ST","2024-09-25","84.4","-4.19","5.81","Judge, Aaron",592450,621199,,"ball",,,,,14,"Aaron Judge homers (57) on a fly ball to center field.   Gleyber Torres scores.    Juan Soto scores.","R","R","R","NYY","BAL","B",,,0,0,2024,"1.07","0.51","1.05","1.73",650402,,665742,1,9,"Bot",,,,,,,10.0834282601513,-122.41950190866301,-4.083098447590753,8.539345114227723,26.230925280927707,-26.358250658135926,"3.82","1.75",,,,"84.4",2468,"6.7",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.84",,,,,,,,84,1,"Sweeper",4,9,4,9,9,4,4,9,"Standard","Standard",62,"0","0.042",,,,"-0.042",,-5,-5,"0.016","0.016",33,32,33,32,1,4,4,1,1,1,"2.73","-1.07","-1.07","36.4"
"ST","2024-09-25","79.8","-2.48","5.92","Judge, Aaron",592450,621107,"walk","ball",,,,,14,"Aaron Judge walks.   Juan Soto to 2nd.","R","R","R","NYY","BAL","B",,,3,1,2024,"1.24","0.18","1.52","1.93",,,665742,1,1,"Bot",,,,,,,6.502917503731349,-116.17209353713108,-2.4037828679354405,10.105337654764746,21.103613973392445,-30.33689439032915,"4.03","1.8",,,,"80.4",2432,"6.6",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.87",,0.689131,"0.7",1,0,0,,11,5,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",65,"0.036","0.196",,,,"-0.196",,-3,-3,"0.258","0.258",30,32,30,32,1,0,6,1,7,1,"3.39","-1.24","-1.24","29.0"
"FC","2024-09-25","91.8","-2.4","5.78","Judge, Aaron",592450,621107,,"ball",,,,,14,"Aaron Judge walks.   Juan Soto to 2nd.","R","R","R","NYY","BAL","B",,,2,1,2024,"0.06","0.82","1.12","1.31",,,665742,1,1,"Bot",,,,,,,8.849641342221753,-133.4141530448187,-7.4102509188732535,-0.8467753570836244,23.606860816042914,-21.00821389938526,"3.93","1.85",,,,"93.3",2234,"6.8",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.66",,,,,,,,11,4,"Cutter",0,3,0,3,3,0,0,3,"Standard","Standard",222,"0","0.132",,,,"-0.132",,-3,-3,"0.258","0.258",30,32,30,32,1,0,6,1,7,1,"1.85","-0.06","-0.06","27.0"
"ST","2024-09-25","80.1","-2.43","5.9","Judge, Aaron",592450,621107,,"ball",,,,,14,"Aaron Judge walks.   Juan Soto to 2nd.","R","R","R","NYY","BAL","B",,,1,1,2024,"1.18","-0.23","0.51","1.03",,,665742,1,1,"Bot",,,,,,,4.300251467737512,-116.64073213173532,-3.6580486863523425,9.990510689368133,21.6895614973505,-33.83717235052182,"3.93","1.78",,,,"80.9",2414,"6.8",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.71",,,,,,,,11,3,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",72,"0","0.054",,,,"-0.054",,-3,-3,"0.258","0.258",30,32,30,32,1,0,6,1,7,1,"3.78","-1.18","-1.18","28.3"
"ST","2024-09-25","78.7","-2.34","5.9","Judge, Aaron",592450,621107,,"ball",,,,,14,"Aaron Judge walks.   Juan Soto to 2nd.","R","R","R","NYY","BAL","B",,,0,1,2024,"1.6","-0.08","0.29","1.49",,,665742,1,1,"Bot",,,,,,,2.730651570306109,-114.59938233915683,-2.5593654865379043,13.472867317263026,23.404000223152096,-32.5607789785506,"4.03","1.8",,,,"79",2492,"6.7",745690,543510,663624,676059,602104,683002,681297,656775,623993,"53.81",,,,,,,,11,2,"Sweeper",0,3,0,3,3,0,0,3,"Standard","Standard",66,"0","0.035",,,,"-0.035",,-3,-3,"0.258","0.258",30,32,30,32,1,0,6,1,7,1,"3.78","-1.6","-1.6","25.5"
